3528-9470-0050-1317,8888501317,Female,30-07-1973,Private Employee,Semarang,775600,Indonesia,Single,8965700,03-06-2005
3528-9470-0050-1318,8888501318,Male,09-09-1961,Civil Servant,Medan,728000,Indonesia,Divorced,14200400,02-08-2007
3528-9470-0050-1319,8888501319,Male,13-10-1982,Professional,Yogyakarta,106200,Indonesia,Married,17638800,07-06-2008
3528-9470-0050-1320,8888501320,Female,28-08-1955,Professional,Semarang,814600,Indonesia,Single,19958300,08-04-2010
3528-9470-0050-1321,8888501321,Female,05-05-1971,Private Employee,Bandung,510900,Indonesia,Married,11908700,15-12-2015
3528-9470-0050-1322,8888501322,Male,17-07-1992,Housewife,Purwokerto,108100,Indonesia,Married,4893600,25-06-2003
3528-9470-0050-1323,8888501323,Female,18-10-1961,Housewife,Bandung,807600,Indonesia,Married,13742400,27-04-2016
3528-9470-0050-1324,8888501324,Female,12-06-1973,Professional,Surabaya,785800,Indonesia,Married,17847500,24-01-2005
3528-9470-0050-1325,8888501325,Male,02-03-1972,Civil Servant,Purwokerto,171600,Indonesia,Married,7391300,27-03-2016
3528-9470-0050-1326,8888501326,Male,16-06-1998,Professional,Surabaya,202500,Indonesia,Divorced,17745400,11-05-2016
3528-9470-0050-1327,8888501327,Male,11-08-1951,Civil Servant,Padang,294000,Indonesia,Married,1038600,10-03-2015
3528-9470-0050-1328,8888501328,Male,04-02-1992,Self Employee,Medan,817200,China,Married,2154600,20-01-2009
3528-9470-0050-1329,8888501329,Male,17-03-1953,Housewife,Padang,804800,Indonesia,Single,11631500,28-10-2010
3528-9470-0050-1330,8888501330,Male,02-09-1976,Housewife,Bandung,320500,USA,Single,5289100,17-04-2011
3528-9470-0050-1331,8888501331,Female,25-12-1950,Housewife,Medan,487900,Singapore,Married,4364200,04-10-2015
3528-9470-0050-1332,8888501332,Male,29-07-1964,Professional,Purwokerto,392000,Indonesia,Married,4057500,30-12-2005
3528-9470-0050-1333,8888501333,Male,05-01-1954,Professional,Banjar,211100,Indonesia,Divorced,13033800,19-02-2009
3528-9470-0050-1334,8888501334,Female,19-05-1975,Others,Yogyakarta,709600,Australia,Single,3498900,22-08-2015
3528-9470-0050-1335,8888501335,Male,28-06-1989,Professional,Yogyakarta,496700,Indonesia,Single,7234400,25-04-2004
3528-9470-0050-1336,8888501336,Male,23-05-1990,Civil Servant,Yogyakarta,237600,Indonesia,Married,7697700,21-09-2006
3528-9470-0050-1337,8888501337,Male,16-08-1999,Student,Banjar,457800,India,Married,8111000,17-03-2008
3528-9470-0050-1338,8888501338,Male,15-08-1985,Professional,Banjar,818000,Indonesia,Married,5023800,10-04-2007
3528-9470-0050-1339,8888501339,Male,29-11-1955,Others,Surabaya,225500,Indonesia,Married,9140100,12-01-2007
3528-9470-0050-1340,8888501340,Male,09-05-1974,Student,Bandung,288800,Indonesia,Single,6289900,08-10-2009
3528-9470-0050-1341,8888501341,Female,03-12-1982,Private Employee,Jakarta,391100,Indonesia,Married,4156400,05-09-2013
3528-9470-0050-1342,8888501342,Male,27-06-1976,Housewife,Yogyakarta,157300,India,Married,8171600,28-05-2012
3528-9470-0050-1343,8888501343,Male,17-12-1979,Civil Servant,Jakarta,189600,China,Divorced,11594700,01-06-2001
3528-9470-0050-1344,8888501344,Female,23-02-1972,Student,Medan,249700,India,Single,5981600,21-12-2013
3528-9470-0050-1345,8888501345,Male,07-07-1993,Housewife,Surabaya,348500,Indonesia,Married,7665200,19-04-2000
3528-9470-0050-1346,8888501346,Female,21-02-1988,Civil Servant,Jakarta,165000,Indonesia,Married,13644200,22-01-2010
3528-9470-0050-1347,8888501347,Male,19-09-1961,Civil Servant,Jakarta,727100,Indonesia,Married,8930900,02-01-2000
3528-9470-0050-1348,8888501348,Male,10-12-1979,Others,Purwokerto,356500,Indonesia,Married,15462100,30-08-2010
3528-9470-0050-1349,8888501349,Female,25-10-1964,Housewife,Banjar,671500,Malaysia,Single,17506700,14-11-2017
3528-9470-0050-1350,8888501350,Male,05-02-1981,Student,Jakarta,666600,Indonesia,Married,7020800,08-04-2013
3528-9470-0050-1351,8888501351,Female,06-06-1979,Housewife,Yogyakarta,610800,India,Married,2847500,03-02-2012
3528-9470-0050-1352,8888501352,Female,23-09-1967,Civil Servant,Jakarta,739800,Indonesia,Married,2322200,30-11-2012
3528-9470-0050-1353,8888501353,Male,26-01-1975,Professional,Yogyakarta,417900,Malaysia,Married,3846100,10-08-2007
3528-9470-0050-1354,8888501354,Male,19-01-1963,Civil Servant,Tasik,538500,Indonesia,Married,2993400,13-05-2017
3528-9470-0050-1355,8888501355,Male,09-07-1988,Housewife,Jakarta,661700,Singapore,Single,2706700,16-03-2011
3528-9470-0050-1356,8888501356,Female,13-06-1954,Professional,Tasik,187300,Indonesia,Single,6163300,24-09-2016
3528-9470-0050-1357,8888501357,Male,09-03-1970,Professional,Jakarta,274500,India,Married,5816500,03-09-2008
3528-9470-0050-1358,8888501358,Female,18-02-1993,Housewife,Padang,170400,Indonesia,Married,18350600,24-10-2011
3528-9470-0050-1359,8888501359,Female,06-08-1977,Professional,Palembang,360500,Indonesia,Married,11580400,11-07-2006
3528-9470-0050-1360,8888501360,Male,29-06-1998,Professional,Medan,706600,Malaysia,Divorced,9457200,24-09-2005
3528-9470-0050-1361,8888501361,Male,13-11-1986,Others,Yogyakarta,869500,Indonesia,Single,5940400,14-04-2016
3528-9470-0050-1362,8888501362,Male,27-10-1986,Professional,Semarang,127900,Indonesia,Single,11711800,06-07-2010
3528-9470-0050-1363,8888501363,Male,09-11-1964,Civil Servant,Banjar,261000,Australia,Single,17047300,12-12-2005
3528-9470-0050-1364,8888501364,Female,04-10-1956,Professional,Semarang,286600,Indonesia,Married,3154900,05-10-2010
3528-9470-0050-1365,8888501365,Male,06-01-1973,Professional,Tasik,484900,Indonesia,Single,18302200,12-04-2014
3528-9470-0050-1366,8888501366,Male,14-04-1950,Civil Servant,Surabaya,814700,Indonesia,Married,18012100,12-04-2012
3528-9470-0050-1367,8888501367,Female,13-01-1960,Civil Servant,Palembang,601800,Indonesia,Single,5739900,22-01-2015
3528-9470-0050-1368,8888501368,Male,06-10-1957,Housewife,Padang,261400,Indonesia,Married,19046500,01-01-2013
3528-9470-0050-1369,8888501369,Male,20-08-1963,Civil Servant,Jakarta,169200,Indonesia,Married,10469300,13-07-2005
3528-9470-0050-1370,8888501370,Male,02-01-1956,Professional,Yogyakarta,735200,Indonesia,Single,2736200,06-04-2017
3528-9470-0050-1371,8888501371,Male,07-03-1974,Professional,Surabaya,119200,Indonesia,Married,1641400,10-09-2017
3528-9470-0050-1372,8888501372,Male,23-01-1969,Civil Servant,Padang,871900,Japan,Single,14870000,25-10-2012
3528-9470-0050-1373,8888501373,Female,15-04-1998,Civil Servant,Purwokerto,249900,Indonesia,Married,1164400,23-01-2008
3528-9470-0050-1374,8888501374,Male,08-10-1953,Housewife,Jakarta,557400,Indonesia,Married,5903200,30-09-2007
3528-9470-0050-1375,8888501375,Female,15-03-1958,Housewife,Surabaya,659900,Indonesia,Married,14132400,16-07-2013
3528-9470-0050-1376,8888501376,Male,07-11-1998,Student,Medan,228200,Indonesia,Married,11171300,28-03-2013
3528-9470-0050-1377,8888501377,Male,20-08-1994,Professional,Medan,245800,Indonesia,Divorced,10687900,19-09-2014
3528-9470-0050-1378,8888501378,Female,12-09-1960,Civil Servant,Medan,174800,Indonesia,Married,5800600,02-06-2014
3528-9470-0050-1379,8888501379,Female,05-10-1993,Others,Tasik,792900,Indonesia,Married,9787600,08-11-2001
3528-9470-0050-1380,8888501380,Male,21-11-1992,Professional,Medan,673100,Indonesia,Married,4913400,06-04-2009
3528-9470-0050-1381,8888501381,Female,07-12-1980,Professional,Palembang,579400,Indonesia,Married,16088400,29-12-2013
3528-9470-0050-1382,8888501382,Male,03-08-1984,Housewife,Palembang,769400,Indonesia,Single,15468900,25-09-2002
3528-9470-0050-1383,8888501383,Female,09-12-1965,Civil Servant,Purwokerto,822700,Indonesia,Married,2923200,23-06-2003
3528-9470-0050-1384,8888501384,Male,25-07-1969,Private Employee,Yogyakarta,143300,Indonesia,Married,1835300,09-10-2008
3528-9470-0050-1385,8888501385,Male,05-10-1975,Private Employee,Yogyakarta,490000,Singapore,Single,6086000,01-04-2013
3528-9470-0050-1386,8888501386,Male,01-10-1970,Civil Servant,Palembang,673800,Indonesia,Single,12935800,30-01-2008
3528-9470-0050-1387,8888501387,Male,17-04-1959,Professional,Banjar,801200,Singapore,Married,17893500,10-10-2002
3528-9470-0050-1388,8888501388,Male,19-12-1957,Civil Servant,Palembang,533000,Indonesia,Married,15562100,20-07-2002
3528-9470-0050-1389,8888501389,Female,31-08-1986,Housewife,Bandung,145500,Indonesia,Married,2743400,15-12-2006
3528-9470-0050-1390,8888501390,Male,11-08-1994,Civil Servant,Banjar,233800,Indonesia,Married,9200700,14-12-2000
3528-9470-0050-1391,8888501391,Male,20-09-1963,Housewife,Semarang,340600,Singapore,Married,18137500,12-02-2003
3528-9470-0050-1392,8888501392,Female,08-08-1951,Civil Servant,Purwokerto,255500,Indonesia,Married,14463700,15-06-2005
3528-9470-0050-1393,8888501393,Male,22-07-1985,Professional,Bandung,555500,Indonesia,Single,11887900,01-03-2011
3528-9470-0050-1394,8888501394,Female,27-10-1970,Professional,Palembang,471400,Indonesia,Divorced,6969200,12-10-2015
3528-9470-0050-1395,8888501395,Male,29-05-1960,Professional,Semarang,225700,Australia,Married,10976200,10-02-2010
3528-9470-0050-1396,8888501396,Female,20-02-1961,Civil Servant,Purwokerto,606500,Indonesia,Married,6264800,22-07-2010
3528-9470-0050-1397,8888501397,Female,02-02-1955,Housewife,Bandung,483200,Indonesia,Married,16283300,25-02-2015
3528-9470-0050-1398,8888501398,Male,18-04-1962,Housewife,Banjar,346500,Indonesia,Single,2137200,09-03-2001
3528-9470-0050-1399,8888501399,Male,02-12-1995,Housewife,Bandung,226600,Indonesia,Married,5159200,06-09-2007
3528-9470-0050-1400,8888501400,Male,15-03-1995,Civil Servant,Palembang,326000,Indonesia,Married,13403700,02-12-2005
3528-9470-0050-1401,8888501401,Female,02-01-1994,Housewife,Padang,758300,Indonesia,Single,11551900,04-06-2014
3528-9470-0050-1402,8888501402,Female,18-09-1961,Professional,Tasik,619800,USA,Divorced,9025600,04-11-2000
3528-9470-0050-1403,8888501403,Male,11-06-1976,Professional,Bandung,310700,Indonesia,Married,11162100,26-07-2015
3528-9470-0050-1404,8888501404,Male,06-08-1975,Civil Servant,Padang,761300,Indonesia,Married,15142100,01-12-2002
3528-9470-0050-1405,8888501405,Male,28-09-1968,Professional,Purwokerto,789500,Indonesia,Married,8846200,29-01-2003
3528-9470-0050-1406,8888501406,Female,26-10-1968,Self Employee,Purwokerto,715500,Indonesia,Married,14364100,06-01-2004
3528-9470-0050-1407,8888501407,Male,28-08-1991,Private Employee,Surabaya,456000,Indonesia,Single,8232300,15-07-2000
3528-9470-0050-1408,8888501408,Female,18-02-1999,Professional,Semarang,828900,Indonesia,Married,8424200,26-06-2013
3528-9470-0050-1409,8888501409,Male,24-04-1991,Housewife,Jakarta,876900,Singapore,Married,4270900,27-07-2001
3528-9470-0050-1410,8888501410,Male,01-08-1997,Civil Servant,Jakarta,583300,USA,Married,12026200,25-12-2009
3528-9470-0050-1411,8888501411,Female,15-04-1999,Professional,Surabaya,662800,Indonesia,Married,11187100,15-02-2014
3528-9470-0050-1412,8888501412,Female,24-02-1989,Private Employee,Padang,177400,Indonesia,Married,16486500,22-07-2000
3528-9470-0050-1413,8888501413,Male,20-11-1968,Civil Servant,Surabaya,724300,Indonesia,Divorced,10054700,21-05-2008
3528-9470-0050-1414,8888501414,Male,14-12-1985,Professional,Yogyakarta,361500,USA,Married,4513400,03-11-2017
3528-9470-0050-1415,8888501415,Male,26-11-1973,Civil Servant,Purwokerto,366700,Indonesia,Single,8959700,11-08-2015
3528-9470-0050-1416,8888501416,Male,08-10-2000,Professional,Yogyakarta,150200,Indonesia,Married,7216300,28-04-2012
3528-9470-0050-1417,8888501417,Male,24-01-1956,Civil Servant,Yogyakarta,552200,Indonesia,Married,14472200,28-05-2013
3528-9470-0050-1418,8888501418,Female,30-07-1986,Professional,Jakarta,238900,Indonesia,Married,9189300,23-11-2000
3528-9470-0050-1419,8888501419,Male,10-10-1983,Professional,Bandung,451000,Indonesia,Married,2896400,30-12-2008
3528-9470-0050-1420,8888501420,Male,02-12-1965,Civil Servant,Yogyakarta,147500,Indonesia,Married,6262300,16-07-2000
3528-9470-0050-1421,8888501421,Male,29-05-1998,Civil Servant,Palembang,809800,Indonesia,Divorced,3515700,12-01-2006
3528-9470-0050-1422,8888501422,Male,02-02-1994,Self Employee,Jakarta,517800,Indonesia,Married,12264400,21-03-2002
3528-9470-0050-1423,8888501423,Female,12-07-1978,Professional,Padang,659100,Indonesia,Single,11803700,07-05-2003
3528-9470-0050-1424,8888501424,Male,08-07-1971,Housewife,Palembang,589000,Thailand,Single,5892800,27-09-2001
3528-9470-0050-1425,8888501425,Male,26-03-1994,Self Employee,Palembang,487800,Indonesia,Married,6317400,27-06-2009
3528-9470-0050-1426,8888501426,Male,13-05-1960,Civil Servant,Bandung,276100,Malaysia,Married,3530100,10-11-2001
3528-9470-0050-1427,8888501427,Male,10-05-1994,Housewife,Palembang,407100,Malaysia,Married,5744600,25-08-2012
3528-9470-0050-1428,8888501428,Male,09-04-1959,Housewife,Banjar,476600,Indonesia,Married,11605800,15-03-2000
3528-9470-0050-1429,8888501429,Male,01-11-1993,Student,Semarang,430800,Indonesia,Single,12320700,25-03-2004
3528-9470-0050-1430,8888501430,Male,30-06-1952,Civil Servant,Semarang,230000,Indonesia,Single,15843300,24-12-2013
3528-9470-0050-1431,8888501431,Male,17-09-1966,Housewife,Medan,596200,Indonesia,Married,15586200,17-07-2007
3528-9470-0050-1432,8888501432,Female,30-06-1971,Professional,Palembang,756500,Indonesia,Single,17488200,14-07-2004
3528-9470-0050-1433,8888501433,Female,04-11-1972,Civil Servant,Jakarta,449800,Indonesia,Married,7202500,16-09-2000
3528-9470-0050-1434,8888501434,Female,30-06-1995,Housewife,Surabaya,196700,Indonesia,Married,17360600,18-03-2007
3528-9470-0050-1435,8888501435,Female,05-02-1971,Civil Servant,Medan,825200,Indonesia,Single,19295800,08-01-2013
3528-9470-0050-1436,8888501436,Male,04-09-1995,Professional,Banjar,682200,Indonesia,Married,5325100,03-01-2001
3528-9470-0050-1437,8888501437,Male,11-10-1990,Civil Servant,Surabaya,634700,Indonesia,Married,13545200,21-02-2015
3528-9470-0050-1438,8888501438,Female,25-10-1999,Self Employee,Yogyakarta,756600,Indonesia,Single,17522900,17-04-2010
3528-9470-0050-1439,8888501439,Male,05-10-1961,Civil Servant,Tasik,803200,Indonesia,Married,3988200,21-06-2002
3528-9470-0050-1440,8888501440,Female,26-12-1979,Professional,Medan,776600,Indonesia,Single,5459100,31-07-2005
3528-9470-0050-1441,8888501441,Female,08-10-1978,Housewife,Jakarta,466600,India,Single,3257900,21-10-2001
3528-9470-0050-1442,8888501442,Female,12-09-1954,Professional,Tasik,315400,Indonesia,Single,6789600,27-09-2015
3528-9470-0050-1443,8888501443,Female,06-12-1991,Civil Servant,Banjar,361800,Indonesia,Single,13723000,13-01-2001
3528-9470-0050-1444,8888501444,Male,23-01-1974,Professional,Medan,394500,Indonesia,Single,10400100,18-04-2015
3528-9470-0050-1445,8888501445,Female,10-09-1957,Housewife,Jakarta,531000,Indonesia,Married,4749200,03-10-2006
3528-9470-0050-1446,8888501446,Male,21-07-1974,Student,Tasik,367800,Indonesia,Single,15123100,16-02-2007
3528-9470-0050-1447,8888501447,Female,17-01-1974,Civil Servant,Medan,468000,Indonesia,Single,12050500,16-07-2009
3528-9470-0050-1448,8888501448,Female,09-01-1993,Housewife,Surabaya,285400,Thailand,Married,7184100,16-02-2016
3528-9470-0050-1449,8888501449,Female,11-03-1977,Others,Surabaya,429300,Indonesia,Divorced,5848400,08-11-2009
3528-9470-0050-1450,8888501450,Male,23-08-1976,Professional,Medan,559000,Indonesia,Married,4222900,20-03-2002
3528-9470-0050-1451,8888501451,Female,11-07-1989,Professional,Yogyakarta,436200,Indonesia,Married,15309300,18-11-2001
3528-9470-0050-1452,8888501452,Male,27-08-1970,Professional,Surabaya,556000,Indonesia,Married,14482800,20-06-2000
3528-9470-0050-1453,8888501453,Male,02-08-1981,Housewife,Palembang,892200,Singapore,Married,13477400,01-01-2005
3528-9470-0050-1454,8888501454,Male,21-01-1989,Professional,Semarang,347200,Indonesia,Married,11510500,22-08-2007
3528-9470-0050-1455,8888501455,Male,04-11-1963,Civil Servant,Medan,141100,Indonesia,Married,2672700,11-12-2014
3528-9470-0050-1456,8888501456,Male,19-10-1973,Civil Servant,Bandung,432100,Indonesia,Single,10463200,18-11-2002
3528-9470-0050-1457,8888501457,Male,23-03-1960,Housewife,Surabaya,491400,Indonesia,Married,4072900,14-01-2013
3528-9470-0050-1458,8888501458,Female,28-08-1986,Civil Servant,Medan,866900,Indonesia,Married,13863300,07-08-2010
3528-9470-0050-1459,8888501459,Male,30-01-1953,Professional,Yogyakarta,830100,Indonesia,Married,1946400,20-07-2004
3528-9470-0050-1460,8888501460,Male,16-07-1956,Housewife,Palembang,621800,Indonesia,Divorced,17396800,12-02-2012
3528-9470-0050-1461,8888501461,Male,08-12-1971,Professional,Palembang,552900,USA,Divorced,11758300,17-05-2012
3528-9470-0050-1462,8888501462,Female,22-08-1995,Self Employee,Bandung,590400,Indonesia,Married,5098800,15-07-2004
3528-9470-0050-1463,8888501463,Male,31-10-1998,Housewife,Semarang,535400,Indonesia,Married,9114400,14-12-2007
3528-9470-0050-1464,8888501464,Female,11-10-1963,Civil Servant,Palembang,277700,Indonesia,Single,1018700,31-03-2008
3528-9470-0050-1465,8888501465,Female,16-09-1952,Civil Servant,Surabaya,668900,Indonesia,Married,12265100,11-07-2002
3528-9470-0050-1466,8888501466,Female,28-11-1963,Professional,Banjar,791200,Indonesia,Married,2210000,17-02-2011
3528-9470-0050-1467,8888501467,Male,25-04-1997,Professional,Banjar,887400,Indonesia,Married,7636200,15-12-2007
3528-9470-0050-1468,8888501468,Female,22-09-1976,Housewife,Jakarta,559500,Indonesia,Divorced,2637700,11-05-2002
3528-9470-0050-1469,8888501469,Male,11-11-1951,Civil Servant,Bandung,810500,Indonesia,Single,1605200,30-09-2010
3528-9470-0050-1470,8888501470,Male,26-12-1978,Housewife,Medan,805600,Indonesia,Single,18348500,15-03-2015
3528-9470-0050-1471,8888501471,Male,06-08-1952,Housewife,Palembang,526200,Indonesia,Single,11494000,25-06-2002
3528-9470-0050-1472,8888501472,Male,26-06-1994,Self Employee,Semarang,396300,Indonesia,Married,9994800,19-10-2003
3528-9470-0050-1473,8888501473,Male,04-04-1962,Civil Servant,Medan,440200,Indonesia,Married,3492800,01-03-2004
3528-9470-0050-1474,8888501474,Male,15-01-1970,Professional,Banjar,696200,Indonesia,Single,2559600,25-01-2013
3528-9470-0050-1475,8888501475,Male,12-03-1953,Private Employee,Jakarta,714900,Indonesia,Married,17989200,03-10-2013
3528-9470-0050-1476,8888501476,Male,18-11-1998,Others,Jakarta,449200,Indonesia,Married,3873100,02-07-2013
3528-9470-0050-1477,8888501477,Female,18-03-1992,Civil Servant,Jakarta,224600,Indonesia,Single,5515800,09-04-2001
3528-9470-0050-1478,8888501478,Male,25-05-1993,Housewife,Medan,113400,Australia,Married,12266700,28-07-2013
3528-9470-0050-1479,8888501479,Male,07-05-1991,Civil Servant,Purwokerto,751500,Indonesia,Single,3289500,03-03-2013
3528-9470-0050-1480,8888501480,Male,12-07-1992,Professional,Surabaya,874000,Indonesia,Married,9457200,16-02-2001
3528-9470-0050-1481,8888501481,Female,30-03-1974,Private Employee,Bandung,746600,Indonesia,Married,14058300,14-05-2001
3528-9470-0050-1482,8888501482,Female,10-08-1957,Others,Padang,558900,Indonesia,Married,10505300,11-12-2000
3528-9470-0050-1483,8888501483,Male,24-07-1987,Housewife,Purwokerto,781800,Indonesia,Married,17725800,21-04-2006
3528-9470-0050-1484,8888501484,Male,29-04-1973,Housewife,Medan,883500,Indonesia,Married,19442300,18-12-2014
3528-9470-0050-1485,8888501485,Male,29-09-1999,Civil Servant,Palembang,617700,Indonesia,Single,18972000,01-01-2018
3528-9470-0050-1486,8888501486,Male,04-07-1975,Civil Servant,Banjar,647200,Indonesia,Married,9907800,14-01-2008
3528-9470-0050-1487,8888501487,Male,02-11-1993,Professional,Medan,811600,Indonesia,Married,19838600,23-08-2014
3528-9470-0050-1488,8888501488,Male,14-04-1970,Civil Servant,Padang,109700,Indonesia,Married,16893800,28-07-2013
3528-9470-0050-1489,8888501489,Male,15-03-1988,Professional,Semarang,391300,Indonesia,Married,19998200,21-02-2010
3528-9470-0050-1490,8888501490,Female,13-09-1966,Professional,Yogyakarta,368800,China,Married,12437300,18-09-2016
3528-9470-0050-1491,8888501491,Male,17-03-1961,Housewife,Tasik,719600,Indonesia,Married,19175500,19-03-2010
3528-9470-0050-1492,8888501492,Female,22-04-1998,Housewife,Banjar,167200,Indonesia,Single,2856400,21-07-2012
3528-9470-0050-1493,8888501493,Male,24-09-1992,Self Employee,Padang,274400,Malaysia,Married,19939900,05-03-2016
3528-9470-0050-1494,8888501494,Female,17-06-1967,Self Employee,Tasik,752600,Indonesia,Married,10872700,07-02-2001
3528-9470-0050-1495,8888501495,Female,18-05-1971,Civil Servant,Purwokerto,469400,Indonesia,Married,14837700,23-09-2011
3528-9470-0050-1496,8888501496,Male,02-08-1981,Housewife,Yogyakarta,814800,USA,Married,9714200,28-09-2003
3528-9470-0050-1497,8888501497,Female,08-12-1966,Civil Servant,Bandung,440500,Malaysia,Married,3583300,11-01-2011
3528-9470-0050-1498,8888501498,Male,10-11-1970,Housewife,Medan,527900,Japan,Married,14042600,29-12-2003
3528-9470-0050-1499,8888501499,Male,31-03-1997,Professional,Yogyakarta,522500,Indonesia,Married,14777200,21-08-2001
3528-9470-0050-1500,8888501500,Female,08-08-1976,Professional,Banjar,318300,Indonesia,Married,5298800,07-05-2013
3528-9470-0050-1501,8888501501,Male,07-09-1993,Civil Servant,Banjar,742000,Indonesia,Single,16370200,04-06-2005
3528-9470-0050-1502,8888501502,Female,17-01-1965,Professional,Jakarta,187600,Indonesia,Single,19809600,29-12-2002
3528-9470-0050-1503,8888501503,Male,04-03-1982,Professional,Banjar,850400,Indonesia,Single,2843100,18-08-2007
3528-9470-0050-1504,8888501504,Female,26-06-1956,Others,Tasik,813100,Indonesia,Married,10749900,18-03-2007
3528-9470-0050-1505,8888501505,Female,05-01-1966,Private Employee,Jakarta,622700,India,Single,19819300,01-01-2007
3528-9470-0050-1506,8888501506,Male,08-12-1965,Others,Banjar,650500,Indonesia,Married,11805000,03-11-2001
3528-9470-0050-1507,8888501507,Male,03-01-1999,Student,Medan,147100,Thailand,Married,5579300,30-05-2005
3528-9470-0050-1508,8888501508,Male,12-10-1981,Others,Surabaya,266600,Indonesia,Divorced,14124200,05-11-2010
3528-9470-0050-1509,8888501509,Female,02-10-2000,Civil Servant,Banjar,830300,USA,Married,17698200,17-05-2001
3528-9470-0050-1510,8888501510,Male,15-04-1985,Others,Surabaya,523300,Japan,Married,17913100,15-03-2017
3528-9470-0050-1511,8888501511,Female,25-05-1979,Civil Servant,Purwokerto,842300,Indonesia,Single,11770500,07-10-2005
3528-9470-0050-1512,8888501512,Male,17-12-1973,Private Employee,Medan,640900,Indonesia,Married,2754500,04-07-2017
3528-9470-0050-1513,8888501513,Male,27-06-1951,Others,Medan,528800,Indonesia,Married,15945700,08-02-2013
3528-9470-0050-1514,8888501514,Male,15-04-1966,Housewife,Bandung,763700,Indonesia,Single,2505200,20-10-2011
3528-9470-0050-1515,8888501515,Female,18-08-1951,Civil Servant,Banjar,712700,Indonesia,Married,10739600,14-03-2013
3528-9470-0050-1516,8888501516,Male,12-09-1973,Professional,Semarang,254700,Indonesia,Married,19359600,28-06-2002
3528-9470-0050-1517,8888501517,Male,15-02-1957,Professional,Surabaya,211400,Indonesia,Married,6343100,25-01-2003
3528-9470-0050-1518,8888501518,Male,19-02-1974,Civil Servant,Banjar,742700,Indonesia,Married,10424900,21-09-2002
3528-9470-0050-1519,8888501519,Male,07-04-1954,Professional,Palembang,695600,Indonesia,Married,16394700,09-08-2000
3528-9470-0050-1520,8888501520,Male,23-02-1966,Professional,Purwokerto,747000,Indonesia,Married,13903200,15-06-2015
3528-9470-0050-1521,8888501521,Male,04-08-1963,Self Employee,Medan,812500,Indonesia,Married,11936700,10-07-2001
3528-9470-0050-1522,8888501522,Male,31-07-1981,Civil Servant,Banjar,106800,Indonesia,Divorced,11721100,08-12-2003
3528-9470-0050-1523,8888501523,Female,30-04-1963,Professional,Medan,100700,Indonesia,Married,1025100,02-10-2007
3528-9470-0050-1524,8888501524,Female,31-03-1992,Housewife,Palembang,637900,Indonesia,Single,4203600,01-12-2017
3528-9470-0050-1525,8888501525,Male,21-02-1963,Professional,Purwokerto,620300,Indonesia,Married,4208900,11-04-2003
3528-9470-0050-1526,8888501526,Male,19-04-2000,Professional,Yogyakarta,841400,Indonesia,Single,17133700,22-02-2007
3528-9470-0050-1527,8888501527,Male,20-06-1966,Professional,Purwokerto,823200,Indonesia,Married,4849800,27-10-2012
3528-9470-0050-1528,8888501528,Female,12-05-1966,Private Employee,Bandung,292700,Indonesia,Married,13293100,15-06-2005
3528-9470-0050-1529,8888501529,Male,13-06-1987,Professional,Jakarta,389600,Indonesia,Single,15000900,09-01-2017
3528-9470-0050-1530,8888501530,Male,09-03-1953,Housewife,Surabaya,732000,Indonesia,Married,8327000,16-11-2014
3528-9470-0050-1531,8888501531,Male,22-02-1961,Civil Servant,Padang,555400,Indonesia,Single,3312400,16-12-2005
3528-9470-0050-1532,8888501532,Female,16-03-1982,Civil Servant,Medan,683500,Australia,Married,11527000,06-04-2004
3528-9470-0050-1533,8888501533,Male,29-12-1997,Civil Servant,Banjar,654100,Indonesia,Single,6183700,26-11-2011
3528-9470-0050-1534,8888501534,Male,14-05-1979,Housewife,Tasik,627800,Indonesia,Married,5874800,16-04-2003
3528-9470-0050-1535,8888501535,Female,14-03-1977,Civil Servant,Semarang,600400,Indonesia,Married,7129600,09-08-2004
3528-9470-0050-1536,8888501536,Male,17-02-1975,Civil Servant,Banjar,752000,Indonesia,Divorced,15443300,15-06-2005
3528-9470-0050-1537,8888501537,Female,17-12-1981,Others,Yogyakarta,838900,Indonesia,Married,10081000,18-01-2007
3528-9470-0050-1538,8888501538,Male,18-12-1957,Civil Servant,Medan,703500,Indonesia,Single,8994400,09-11-2017
3528-9470-0050-1539,8888501539,Male,19-08-1998,Self Employee,Banjar,283400,Indonesia,Married,15087200,01-12-2007
3528-9470-0050-1540,8888501540,Male,03-03-1955,Professional,Palembang,571700,Indonesia,Single,1372000,17-09-2005
3528-9470-0050-1541,8888501541,Female,19-06-1951,Civil Servant,Bandung,172700,Indonesia,Married,8640000,19-01-2010
3528-9470-0050-1542,8888501542,Female,03-04-1962,Self Employee,Padang,122400,Indonesia,Single,16030800,02-05-2002
3528-9470-0050-1543,8888501543,Female,03-10-1988,Civil Servant,Medan,365200,Indonesia,Married,9587200,06-04-2010
3528-9470-0050-1544,8888501544,Female,03-07-1960,Student,Padang,711000,Indonesia,Single,13794700,24-08-2015
3528-9470-0050-1545,8888501545,Male,13-04-1966,Housewife,Medan,401100,Indonesia,Married,7354300,25-05-2000
3528-9470-0050-1546,8888501546,Male,25-09-1960,Professional,Padang,898400,Indonesia,Single,11691500,02-12-2014
3528-9470-0050-1547,8888501547,Male,12-09-1997,Civil Servant,Medan,253900,Thailand,Married,13944700,25-06-2008
