3528-9470-0058-0243,Platinum,1015400,IDR,5403,24-02-2016,Retail Foreign
3528-9470-0055-0920,Classic,870800,IDR,6328,05-02-2016,Online Transaction
3528-9470-0056-0574,Platinum,731100,IDR,3414,03-02-2016,Retail Foreign
3528-9470-0055-0062,Platinum,756100,IDR,2512,19-02-2016,Retail Foreign
3528-9470-0058-0349,Platinum,246700,IDR,7516,22-02-2016,Online Transaction
3528-9470-0053-0523,Gold,1958800,IDR,8693,22-02-2016,Retail Foreign
3528-9470-0051-0885,Gold,1618900,IDR,983,01-02-2016,Retail Foreign
3528-9470-0050-0778,Classic,65900,SGD,7654,07-02-2016,Retail Foreign
3528-9470-0056-0065,Cashback,875800,IDR,916,03-02-2016,Retail Foreign
3528-9470-0050-0405,Classic,913500,IDR,4389,17-02-2016,Retail Foreign
3528-9470-0050-0733,Cashback,736200,IDR,3356,12-02-2016,Online Transaction
3528-9470-0058-0607,Cashback,1336600,IDR,6114,03-02-2016,Online Transaction
3528-9470-0055-0327,Classic,1693500,IDR,636,16-02-2016,Retail Foreign
3528-9470-0053-0972,Gold,989400,IDR,3352,28-02-2016,Retail Foreign
3528-9470-0058-0778,Classic,1379700,IDR,4987,25-02-2016,Retail Domestic
3528-9470-0055-0494,Classic,1270300,IDR,8019,25-02-2016,Retail Foreign
3528-9470-0054-0645,Platinum,777300,SGD,5298,22-02-2016,Retail Domestic
3528-9470-0051-0834,Cashback,1610300,SGD,7947,05-02-2016,Online Transaction
3528-9470-0059-0509,Gold,426900,IDR,4113,24-02-2016,Online Transaction
3528-9470-0051-0839,Classic,1896100,SGD,2680,26-02-2016,Retail Domestic
3528-9470-0055-0611,Platinum,124800,IDR,215,08-02-2016,Online Transaction
3528-9470-0051-0304,Platinum,390900,SGD,3642,22-02-2016,Retail Domestic
3528-9470-0051-0743,Cashback,183400,IDR,2310,15-02-2016,Retail Domestic
3528-9470-0057-0993,Gold,899400,IDR,7270,07-02-2016,Online Transaction
3528-9470-0052-0392,Cashback,833600,SGD,744,09-02-2016,Retail Domestic
3528-9470-0054-0898,Gold,1625200,IDR,8872,27-02-2016,Online Transaction
3528-9470-0052-0126,Platinum,826600,IDR,6413,28-02-2016,Online Transaction
3528-9470-0057-0761,Platinum,360000,IDR,4238,22-02-2016,Retail Domestic
3528-9470-0056-0236,Platinum,769500,IDR,3315,06-02-2016,Retail Domestic
3528-9470-0058-0835,Gold,1392400,IDR,4166,03-02-2016,Retail Foreign
3528-9470-0052-0630,Gold,1307600,IDR,4405,20-02-2016,Retail Foreign
3528-9470-0059-0903,Classic,65900,IDR,4190,02-02-2016,Retail Domestic
3528-9470-0050-0968,Cashback,691900,IDR,5105,03-02-2016,Retail Foreign
3528-9470-0051-0539,Platinum,1021100,IDR,5686,16-02-2016,Online Transaction
3528-9470-0051-0056,Classic,750600,IDR,476,21-02-2016,Retail Foreign
3528-9470-0052-0628,Classic,1276900,IDR,6980,13-02-2016,Retail Foreign
3528-9470-0053-0489,Platinum,927100,IDR,7149,13-02-2016,Retail Domestic
3528-9470-0053-0133,Gold,1149800,IDR,8554,28-02-2016,Retail Domestic
3528-9470-0052-0535,Cashback,349400,SGD,5117,21-02-2016,Retail Domestic
3528-9470-0058-0103,Cashback,1033000,IDR,3038,17-02-2016,Retail Foreign
3528-9470-0054-0281,Cashback,528200,IDR,873,03-02-2016,Online Transaction
3528-9470-0054-0947,Gold,265700,IDR,8308,03-02-2016,Online Transaction
3528-9470-0050-0023,Gold,1781900,SGD,8630,22-02-2016,Retail Domestic
3528-9470-0054-0944,Gold,893000,IDR,5476,12-02-2016,Retail Foreign
3528-9470-0059-0903,Cashback,913500,IDR,4344,06-02-2016,Retail Domestic
3528-9470-0052-0013,Cashback,1700800,IDR,5787,03-02-2016,Online Transaction
3528-9470-0059-0806,Platinum,151200,IDR,4359,26-02-2016,Online Transaction
3528-9470-0055-0723,Gold,248900,IDR,8812,07-02-2016,Retail Foreign
3528-9470-0057-0493,Gold,51800,IDR,6194,12-02-2016,Retail Domestic
3528-9470-0058-0565,Platinum,1225400,IDR,4907,18-02-2016,Online Transaction
3528-9470-0056-0998,Classic,1305600,IDR,4820,09-02-2016,Retail Foreign
3528-9470-0053-0462,Platinum,87900,IDR,6868,22-02-2016,Retail Foreign
3528-9470-0052-0265,Cashback,1075600,IDR,6609,01-02-2016,Online Transaction
3528-9470-0051-0541,Classic,1009600,SGD,3343,03-02-2016,Online Transaction
3528-9470-0059-0040,Cashback,1844900,IDR,3375,06-02-2016,Online Transaction
3528-9470-0050-0141,Cashback,1282800,IDR,3576,27-02-2016,Retail Domestic
3528-9470-0050-0013,Classic,1491000,IDR,3856,24-02-2016,Online Transaction
3528-9470-0051-0083,Cashback,201100,IDR,4512,06-02-2016,Online Transaction
3528-9470-0058-0204,Platinum,1464400,IDR,4568,13-02-2016,Online Transaction
3528-9470-0054-0187,Gold,1388800,IDR,7203,11-02-2016,Online Transaction
3528-9470-0053-0608,Cashback,796300,IDR,2132,06-02-2016,Retail Foreign
3528-9470-0058-0035,Cashback,1922300,IDR,3518,15-02-2016,Online Transaction
3528-9470-0053-0086,Classic,1867300,IDR,5,13-02-2016,Retail Domestic
3528-9470-0050-0985,Platinum,1889000,SGD,8012,24-02-2016,Online Transaction
3528-9470-0053-0501,Gold,637100,IDR,2831,22-02-2016,Retail Foreign
3528-9470-0053-0443,Platinum,862900,IDR,3872,13-02-2016,Online Transaction
3528-9470-0058-0114,Platinum,203000,IDR,3421,24-02-2016,Retail Domestic
3528-9470-0051-0372,Platinum,16000,IDR,5635,08-02-2016,Online Transaction
3528-9470-0052-0219,Cashback,1479700,IDR,7654,07-02-2016,Retail Domestic
3528-9470-0056-0060,Classic,1221700,IDR,8168,28-02-2016,Retail Domestic
3528-9470-0054-0041,Cashback,915000,IDR,2891,09-02-2016,Retail Domestic
3528-9470-0050-0136,Platinum,972500,IDR,931,28-02-2016,Retail Foreign
3528-9470-0050-0869,Cashback,1770800,SGD,5142,17-02-2016,Retail Foreign
3528-9470-0057-0837,Classic,1314900,IDR,1661,19-02-2016,Retail Foreign
3528-9470-0059-0450,Cashback,223900,IDR,627,20-02-2016,Retail Foreign
3528-9470-0054-0521,Platinum,797900,IDR,9159,28-02-2016,Retail Domestic
3528-9470-0056-0633,Classic,1576000,IDR,6925,09-02-2016,Retail Domestic
3528-9470-0057-0433,Classic,572200,IDR,4498,10-02-2016,Retail Foreign
3528-9470-0058-0253,Platinum,959800,IDR,7802,02-02-2016,Retail Foreign
3528-9470-0051-0722,Gold,1573700,IDR,9227,27-02-2016,Retail Domestic
3528-9470-0058-0275,Cashback,745500,SGD,1119,14-02-2016,Online Transaction
3528-9470-0058-0706,Classic,1060700,IDR,3210,17-02-2016,Retail Domestic
3528-9470-0050-0186,Cashback,31500,IDR,3864,05-02-2016,Retail Foreign
3528-9470-0054-0388,Cashback,1255600,IDR,8940,03-02-2016,Retail Foreign
3528-9470-0051-0634,Classic,1556500,IDR,2778,18-02-2016,Retail Foreign
3528-9470-0059-0220,Classic,1545200,IDR,7678,03-02-2016,Retail Domestic
3528-9470-0053-0318,Platinum,273000,IDR,2371,25-02-2016,Retail Foreign
3528-9470-0055-0121,Platinum,1913400,IDR,8456,16-02-2016,Online Transaction
3528-9470-0054-0130,Classic,1904000,IDR,2549,01-02-2016,Retail Domestic
3528-9470-0054-0741,Classic,1997900,SGD,6303,23-02-2016,Retail Domestic
3528-9470-0059-0544,Platinum,897800,IDR,5573,19-02-2016,Online Transaction
3528-9470-0052-0977,Classic,558300,IDR,3984,03-02-2016,Retail Foreign
3528-9470-0058-0259,Classic,928500,IDR,2929,09-02-2016,Retail Foreign
3528-9470-0051-0739,Cashback,643400,IDR,8763,26-02-2016,Retail Domestic
3528-9470-0059-0086,Gold,390700,SGD,8702,27-02-2016,Retail Domestic
3528-9470-0055-0964,Platinum,367900,IDR,3320,20-02-2016,Retail Domestic
3528-9470-0059-0095,Cashback,1162000,IDR,60,27-02-2016,Online Transaction
3528-9470-0054-0884,Cashback,1453400,IDR,5916,13-02-2016,Retail Domestic
3528-9470-0058-0996,Classic,1887100,IDR,6628,21-02-2016,Retail Foreign
3528-9470-0056-0542,Gold,518300,IDR,5873,01-02-2016,Retail Foreign
3528-9470-0059-0791,Gold,1220400,IDR,5776,20-02-2016,Retail Foreign
3528-9470-0053-0554,Platinum,246600,IDR,7830,15-02-2016,Retail Foreign
3528-9470-0059-0654,Classic,1139100,IDR,2887,09-02-2016,Online Transaction
3528-9470-0050-0127,Cashback,444100,IDR,3995,09-02-2016,Retail Foreign
3528-9470-0059-0078,Platinum,934300,IDR,5732,13-02-2016,Online Transaction
3528-9470-0052-0326,Cashback,1138300,IDR,8415,27-02-2016,Retail Domestic
3528-9470-0051-0266,Cashback,850800,SGD,2133,16-02-2016,Retail Domestic
3528-9470-0054-0587,Gold,615700,IDR,5622,28-02-2016,Online Transaction
3528-9470-0058-0766,Cashback,1006900,SGD,5125,20-02-2016,Retail Foreign
3528-9470-0050-0483,Classic,1646100,IDR,9249,11-02-2016,Retail Foreign
3528-9470-0059-0368,Platinum,1629100,IDR,4960,05-02-2016,Retail Foreign
3528-9470-0058-0742,Platinum,1824300,IDR,2460,19-02-2016,Retail Domestic
3528-9470-0057-0242,Cashback,1179200,IDR,1022,10-02-2016,Retail Foreign
3528-9470-0052-0509,Classic,183100,IDR,7886,25-02-2016,Retail Domestic
3528-9470-0055-0325,Classic,1393100,IDR,5093,23-02-2016,Retail Domestic
3528-9470-0056-0865,Cashback,983700,IDR,6826,03-02-2016,Retail Domestic
3528-9470-0054-0970,Gold,883500,IDR,4405,05-02-2016,Retail Domestic
3528-9470-0059-0592,Gold,69900,IDR,7476,20-02-2016,Retail Foreign
3528-9470-0057-0828,Gold,1251300,IDR,7879,01-02-2016,Online Transaction
3528-9470-0052-0185,Gold,1361000,IDR,5636,06-02-2016,Online Transaction
3528-9470-0055-0995,Cashback,393400,IDR,7774,12-02-2016,Online Transaction
3528-9470-0053-0124,Cashback,112300,IDR,339,16-02-2016,Online Transaction
3528-9470-0059-0397,Classic,1925300,SGD,3806,05-02-2016,Online Transaction
3528-9470-0056-0382,Gold,1413300,IDR,1979,08-02-2016,Online Transaction
3528-9470-0055-0437,Platinum,482000,IDR,2453,22-02-2016,Retail Domestic
3528-9470-0057-0198,Gold,1598000,IDR,1258,04-02-2016,Online Transaction
3528-9470-0052-0880,Platinum,671500,IDR,1200,11-02-2016,Retail Domestic
3528-9470-0056-0087,Classic,42500,IDR,2246,15-02-2016,Retail Domestic
3528-9470-0051-0997,Gold,587300,SGD,7740,14-02-2016,Retail Foreign
3528-9470-0055-0111,Platinum,1859700,IDR,7380,22-02-2016,Retail Foreign
3528-9470-0054-0954,Classic,640800,IDR,4474,13-02-2016,Retail Foreign
3528-9470-0059-0389,Cashback,358400,IDR,5623,05-02-2016,Retail Foreign
3528-9470-0055-0453,Gold,1455300,IDR,7728,03-02-2016,Online Transaction
3528-9470-0058-0866,Cashback,276600,IDR,7837,02-02-2016,Retail Domestic
3528-9470-0050-0623,Cashback,835000,SGD,4217,04-02-2016,Retail Foreign
3528-9470-0058-0327,Platinum,1997700,IDR,5425,25-02-2016,Retail Foreign
3528-9470-0050-0160,Gold,320000,SGD,4124,15-02-2016,Retail Foreign
3528-9470-0050-0664,Platinum,793200,IDR,5194,07-02-2016,Retail Domestic
3528-9470-0057-0719,Platinum,490900,IDR,7524,17-02-2016,Retail Domestic
3528-9470-0054-0392,Cashback,1901400,IDR,2264,22-02-2016,Retail Domestic
3528-9470-0058-0553,Cashback,512100,IDR,5159,07-02-2016,Retail Domestic
3528-9470-0054-0413,Platinum,1004400,IDR,1399,10-02-2016,Online Transaction
3528-9470-0053-0403,Gold,1972300,IDR,4413,04-02-2016,Retail Domestic
3528-9470-0057-0032,Classic,1560400,IDR,642,18-02-2016,Online Transaction
3528-9470-0059-0643,Classic,1664000,IDR,7381,27-02-2016,Retail Domestic
3528-9470-0053-0223,Cashback,1640100,IDR,5028,09-02-2016,Retail Domestic
3528-9470-0052-0664,Cashback,228800,IDR,2884,22-02-2016,Retail Domestic
3528-9470-0052-0145,Classic,826900,IDR,7922,27-02-2016,Retail Foreign
3528-9470-0052-0521,Classic,362600,IDR,8235,22-02-2016,Online Transaction
3528-9470-0052-0906,Cashback,625900,IDR,3031,05-02-2016,Retail Foreign
3528-9470-0052-0819,Classic,613200,IDR,74,14-02-2016,Retail Domestic
3528-9470-0055-0582,Cashback,185200,IDR,7247,10-02-2016,Online Transaction
3528-9470-0055-0856,Gold,1250400,IDR,2071,05-02-2016,Retail Foreign
3528-9470-0053-0479,Platinum,1571800,IDR,1119,28-02-2016,Retail Domestic
3528-9470-0059-0013,Cashback,1375200,IDR,3115,12-02-2016,Retail Domestic
3528-9470-0056-0650,Platinum,1528200,SGD,8585,24-02-2016,Retail Foreign
3528-9470-0056-0394,Cashback,762900,IDR,6918,19-02-2016,Retail Foreign
3528-9470-0051-0661,Platinum,868100,IDR,238,17-02-2016,Retail Domestic
3528-9470-0056-0718,Platinum,533000,IDR,5019,10-02-2016,Retail Domestic
3528-9470-0056-0607,Gold,1472500,IDR,7452,16-02-2016,Retail Foreign
3528-9470-0051-0460,Gold,1214200,IDR,8413,23-02-2016,Retail Domestic
3528-9470-0059-0375,Platinum,1149000,IDR,3826,15-02-2016,Retail Domestic
3528-9470-0050-0237,Classic,1253000,SGD,805,07-02-2016,Retail Domestic
3528-9470-0052-0163,Cashback,1091000,SGD,2814,24-02-2016,Retail Domestic
3528-9470-0053-0456,Cashback,1500100,IDR,786,19-02-2016,Online Transaction
3528-9470-0052-0245,Classic,1374200,IDR,8484,16-02-2016,Retail Domestic
3528-9470-0058-0199,Classic,1806400,IDR,5992,24-02-2016,Online Transaction
3528-9470-0058-0984,Gold,222600,SGD,7884,08-02-2016,Retail Domestic
3528-9470-0059-0364,Gold,238600,IDR,1798,19-02-2016,Online Transaction
3528-9470-0054-0100,Classic,1336600,IDR,6497,12-02-2016,Retail Foreign
3528-9470-0059-0060,Cashback,1942800,SGD,1711,03-02-2016,Online Transaction
3528-9470-0058-0187,Cashback,239300,IDR,6481,05-02-2016,Online Transaction
3528-9470-0058-0243,Classic,1397600,IDR,3771,13-02-2016,Retail Foreign
3528-9470-0050-0473,Cashback,699300,IDR,181,14-02-2016,Online Transaction
3528-9470-0054-0607,Classic,1802900,IDR,5274,16-02-2016,Online Transaction
3528-9470-0051-0843,Gold,1341600,IDR,6437,26-02-2016,Online Transaction
3528-9470-0055-0729,Platinum,520600,IDR,2738,25-02-2016,Online Transaction
3528-9470-0054-0098,Classic,518700,IDR,9136,18-02-2016,Retail Domestic
3528-9470-0054-0454,Gold,1327100,IDR,1084,08-02-2016,Retail Foreign
3528-9470-0055-0476,Platinum,350000,IDR,690,26-02-2016,Retail Domestic
3528-9470-0058-0539,Platinum,1299800,IDR,1544,25-02-2016,Online Transaction
3528-9470-0050-0413,Platinum,1285400,IDR,4110,02-02-2016,Retail Foreign
3528-9470-0051-0542,Cashback,162200,IDR,6474,21-02-2016,Retail Domestic
3528-9470-0056-0562,Cashback,935900,IDR,6484,03-02-2016,Retail Domestic
3528-9470-0059-0965,Gold,805900,IDR,5857,06-02-2016,Retail Foreign
3528-9470-0055-0059,Platinum,1463500,IDR,4203,28-02-2016,Online Transaction
3528-9470-0052-0641,Platinum,56000,IDR,7345,20-02-2016,Online Transaction
3528-9470-0056-0033,Gold,467900,IDR,2793,21-02-2016,Online Transaction
3528-9470-0054-0379,Gold,1087000,IDR,3598,14-02-2016,Retail Domestic
3528-9470-0053-0380,Gold,505900,IDR,5998,21-02-2016,Online Transaction
3528-9470-0051-0851,Platinum,1778700,IDR,333,09-02-2016,Retail Foreign
3528-9470-0057-0771,Gold,1237500,IDR,2665,05-02-2016,Retail Foreign
3528-9470-0051-0732,Classic,1363500,IDR,3559,19-02-2016,Retail Domestic
3528-9470-0059-0924,Cashback,378600,IDR,282,21-02-2016,Retail Domestic
3528-9470-0057-0095,Platinum,552000,SGD,8938,04-02-2016,Online Transaction
3528-9470-0057-0114,Platinum,290800,IDR,4843,24-02-2016,Retail Domestic
3528-9470-0056-0050,Gold,670900,IDR,634,21-02-2016,Retail Domestic
3528-9470-0059-0941,Cashback,1611300,SGD,598,27-02-2016,Retail Foreign
3528-9470-0057-0631,Cashback,1876400,IDR,7327,20-02-2016,Retail Domestic
3528-9470-0053-0349,Cashback,1648800,IDR,4565,20-02-2016,Retail Foreign
3528-9470-0056-0940,Cashback,1001100,IDR,231,11-02-2016,Retail Domestic
3528-9470-0058-0885,Classic,1835900,SGD,7885,15-02-2016,Retail Domestic
3528-9470-0052-0539,Gold,44700,IDR,7477,03-02-2016,Retail Foreign
3528-9470-0057-0221,Cashback,1164500,IDR,6733,22-02-2016,Online Transaction
3528-9470-0051-0086,Classic,989300,IDR,7175,25-02-2016,Online Transaction
3528-9470-0051-0913,Platinum,793200,IDR,5891,21-02-2016,Retail Domestic
3528-9470-0053-0230,Cashback,934400,IDR,6655,01-02-2016,Retail Domestic
3528-9470-0052-0424,Gold,1727700,IDR,3570,28-02-2016,Online Transaction
3528-9470-0058-0749,Classic,50200,IDR,7511,16-02-2016,Online Transaction
3528-9470-0056-0384,Cashback,1856100,SGD,6301,05-02-2016,Retail Domestic
3528-9470-0054-0943,Classic,1516400,IDR,3541,27-02-2016,Online Transaction
3528-9470-0056-0108,Platinum,1107700,IDR,1995,16-02-2016,Retail Foreign
3528-9470-0056-0272,Gold,1020800,IDR,16,10-02-2016,Retail Domestic
3528-9470-0058-0362,Gold,120600,SGD,1538,14-02-2016,Retail Domestic
3528-9470-0058-0246,Classic,1701700,IDR,7255,08-02-2016,Online Transaction
3528-9470-0057-0375,Cashback,192500,IDR,6010,15-02-2016,Retail Foreign
3528-9470-0057-0571,Cashback,1360700,IDR,1675,04-02-2016,Online Transaction
3528-9470-0053-0112,Classic,844600,IDR,5153,07-02-2016,Retail Domestic
3528-9470-0052-0533,Cashback,766200,IDR,1405,24-02-2016,Online Transaction
3528-9470-0058-0780,Gold,1777100,IDR,1470,23-02-2016,Retail Domestic
3528-9470-0050-0643,Cashback,770300,IDR,8178,11-02-2016,Online Transaction
3528-9470-0057-0603,Cashback,573800,IDR,9366,14-02-2016,Retail Domestic
3528-9470-0052-0526,Cashback,241800,IDR,5192,08-02-2016,Retail Domestic
3528-9470-0052-0832,Cashback,1887200,IDR,17,02-02-2016,Online Transaction
3528-9470-0055-0063,Gold,1346100,IDR,4126,10-02-2016,Retail Domestic
3528-9470-0057-0009,Platinum,605700,IDR,1781,27-02-2016,Retail Foreign
3528-9470-0058-0779,Gold,1336200,IDR,4312,04-02-2016,Retail Foreign
3528-9470-0058-0491,Cashback,1502500,IDR,171,08-02-2016,Retail Domestic
3528-9470-0057-0485,Classic,273700,IDR,4017,14-02-2016,Retail Foreign
3528-9470-0050-0205,Gold,1050100,IDR,3414,21-02-2016,Retail Domestic
3528-9470-0059-0169,Platinum,858600,IDR,7332,26-02-2016,Retail Foreign
3528-9470-0054-0672,Cashback,865900,IDR,7602,01-02-2016,Online Transaction
3528-9470-0054-0138,Platinum,928500,IDR,905,13-02-2016,Online Transaction
3528-9470-0053-0269,Gold,1358100,IDR,4920,20-02-2016,Online Transaction
3528-9470-0056-0405,Platinum,1575300,IDR,263,16-02-2016,Retail Foreign
3528-9470-0055-0744,Platinum,261300,IDR,949,12-02-2016,Online Transaction
3528-9470-0050-0332,Classic,593100,IDR,2648,23-02-2016,Retail Domestic
3528-9470-0051-0983,Cashback,1348100,IDR,9357,14-02-2016,Online Transaction
3528-9470-0053-0522,Platinum,1170300,IDR,7668,02-02-2016,Retail Foreign
3528-9470-0053-0026,Platinum,1288400,IDR,4173,02-02-2016,Retail Domestic
3528-9470-0050-0955,Gold,563600,IDR,4242,14-02-2016,Retail Foreign
3528-9470-0053-0331,Classic,739500,IDR,1555,21-02-2016,Retail Domestic
3528-9470-0054-0383,Cashback,1605000,IDR,4631,03-02-2016,Retail Domestic
3528-9470-0059-0293,Classic,674500,IDR,296,04-02-2016,Retail Domestic
3528-9470-0057-0970,Platinum,831700,IDR,395,25-02-2016,Retail Domestic
3528-9470-0056-0003,Gold,1173600,IDR,5080,13-02-2016,Online Transaction
3528-9470-0053-0181,Gold,1065100,IDR,1528,11-02-2016,Online Transaction
3528-9470-0051-0271,Cashback,504900,IDR,8489,09-02-2016,Online Transaction
3528-9470-0053-0923,Classic,1235800,IDR,473,03-02-2016,Retail Domestic
3528-9470-0058-0888,Classic,772200,IDR,9000,22-02-2016,Online Transaction
3528-9470-0050-0936,Cashback,334200,IDR,8081,10-02-2016,Retail Foreign
3528-9470-0054-0142,Cashback,1040400,IDR,2544,06-02-2016,Retail Foreign
3528-9470-0059-0435,Gold,1118700,IDR,7933,14-02-2016,Online Transaction
3528-9470-0055-0582,Platinum,1133900,IDR,1168,16-02-2016,Retail Domestic
3528-9470-0050-0996,Gold,1706200,IDR,9239,12-02-2016,Retail Domestic
3528-9470-0053-0037,Platinum,1991300,IDR,2169,14-02-2016,Retail Foreign
3528-9470-0054-0704,Platinum,1473000,IDR,2125,21-02-2016,Retail Domestic
3528-9470-0056-0881,Gold,897300,SGD,3883,23-02-2016,Online Transaction
3528-9470-0055-0537,Cashback,433900,IDR,243,14-02-2016,Online Transaction
3528-9470-0056-0545,Classic,310600,IDR,5663,17-02-2016,Retail Domestic
3528-9470-0057-0010,Platinum,1614400,IDR,7680,16-02-2016,Retail Foreign
3528-9470-0059-0286,Gold,1742900,IDR,7758,23-02-2016,Retail Foreign
3528-9470-0056-0064,Classic,556500,SGD,5120,14-02-2016,Online Transaction
3528-9470-0055-0203,Classic,423500,SGD,718,22-02-2016,Retail Foreign
3528-9470-0056-0208,Platinum,331600,IDR,5299,19-02-2016,Retail Foreign
3528-9470-0051-0501,Cashback,960400,IDR,2633,01-02-2016,Retail Domestic
3528-9470-0055-0909,Classic,1372800,IDR,2853,23-02-2016,Retail Foreign
3528-9470-0053-0006,Classic,1074700,IDR,5996,25-02-2016,Retail Foreign
3528-9470-0056-0232,Platinum,1515100,SGD,5872,17-02-2016,Retail Foreign
3528-9470-0051-0932,Platinum,436300,IDR,1405,28-02-2016,Retail Foreign
3528-9470-0057-0732,Cashback,333800,IDR,7427,21-02-2016,Online Transaction
3528-9470-0057-0898,Cashback,583300,IDR,1440,28-02-2016,Online Transaction
3528-9470-0055-0594,Gold,381800,IDR,3878,06-02-2016,Retail Foreign
3528-9470-0057-0190,Cashback,216200,IDR,9396,08-02-2016,Retail Foreign
3528-9470-0057-0023,Gold,411500,IDR,8201,02-02-2016,Online Transaction
3528-9470-0056-0279,Cashback,605200,IDR,2993,21-02-2016,Retail Domestic
3528-9470-0054-0885,Cashback,48400,IDR,8895,12-02-2016,Retail Foreign
3528-9470-0058-0587,Platinum,526700,IDR,5565,27-02-2016,Retail Foreign
3528-9470-0050-0598,Classic,55800,IDR,7343,13-02-2016,Retail Domestic
3528-9470-0051-0500,Gold,442700,IDR,7113,09-02-2016,Retail Domestic
3528-9470-0059-0273,Platinum,742200,SGD,3730,07-02-2016,Online Transaction
3528-9470-0053-0639,Cashback,313600,IDR,1836,13-02-2016,Retail Domestic
3528-9470-0058-0103,Platinum,1558400,IDR,2812,21-02-2016,Retail Domestic
3528-9470-0058-0367,Platinum,1802500,IDR,3944,14-02-2016,Retail Foreign
3528-9470-0051-0005,Classic,1448100,IDR,9078,13-02-2016,Retail Domestic
3528-9470-0050-0565,Classic,258200,IDR,637,26-02-2016,Retail Foreign
3528-9470-0058-0510,Classic,14900,IDR,2119,07-02-2016,Retail Foreign
3528-9470-0053-0639,Classic,119400,IDR,2318,16-02-2016,Online Transaction
3528-9470-0051-0905,Classic,65100,IDR,8503,04-02-2016,Retail Foreign
3528-9470-0058-0789,Gold,320800,IDR,2150,24-02-2016,Online Transaction
3528-9470-0052-0621,Cashback,643800,IDR,579,26-02-2016,Online Transaction
3528-9470-0055-0526,Classic,260000,IDR,311,08-02-2016,Online Transaction
3528-9470-0059-0877,Gold,28700,IDR,8367,09-02-2016,Retail Foreign
3528-9470-0057-0435,Classic,1761800,IDR,4456,14-02-2016,Retail Domestic
3528-9470-0051-0566,Platinum,783400,IDR,9272,06-02-2016,Online Transaction
3528-9470-0057-0193,Gold,881400,IDR,5516,21-02-2016,Online Transaction
3528-9470-0054-0400,Gold,1511500,IDR,5422,07-02-2016,Retail Foreign
3528-9470-0056-0832,Platinum,1700200,IDR,6053,03-02-2016,Retail Foreign
3528-9470-0051-0300,Gold,245800,IDR,155,16-02-2016,Online Transaction
3528-9470-0056-0257,Platinum,1179200,IDR,864,17-02-2016,Online Transaction
3528-9470-0053-0035,Cashback,1081000,SGD,4123,11-02-2016,Retail Domestic
3528-9470-0054-0012,Cashback,109900,IDR,1269,20-02-2016,Retail Foreign
3528-9470-0057-0112,Gold,228600,SGD,5042,24-02-2016,Retail Domestic
3528-9470-0056-0291,Cashback,172100,SGD,7503,19-02-2016,Retail Foreign
3528-9470-0053-0918,Platinum,1805700,IDR,7900,25-02-2016,Retail Foreign
3528-9470-0051-0209,Cashback,1343300,SGD,6448,05-02-2016,Online Transaction
3528-9470-0054-0113,Classic,734400,IDR,8630,13-02-2016,Online Transaction
3528-9470-0050-0317,Platinum,464500,IDR,8012,04-02-2016,Retail Foreign
3528-9470-0050-0266,Classic,1967000,IDR,3323,12-02-2016,Retail Domestic
3528-9470-0056-0363,Platinum,232000,IDR,3286,14-02-2016,Retail Domestic
3528-9470-0052-0747,Gold,477300,IDR,4876,19-02-2016,Retail Domestic
3528-9470-0050-0312,Classic,565700,IDR,4547,12-02-2016,Online Transaction
3528-9470-0058-0870,Classic,190700,IDR,3458,14-02-2016,Retail Domestic
3528-9470-0051-0612,Platinum,525900,IDR,7629,19-02-2016,Retail Foreign
3528-9470-0050-0282,Platinum,1267300,SGD,8383,18-02-2016,Online Transaction
3528-9470-0052-0707,Gold,1638100,IDR,3599,12-02-2016,Online Transaction
3528-9470-0050-0603,Classic,1074600,IDR,8357,02-02-2016,Retail Foreign
3528-9470-0054-0803,Cashback,1989200,IDR,8071,08-02-2016,Retail Foreign
3528-9470-0058-0318,Classic,951600,IDR,1881,04-02-2016,Retail Foreign
3528-9470-0053-0886,Gold,811400,IDR,3125,15-02-2016,Retail Domestic
3528-9470-0059-0915,Platinum,1413500,IDR,5804,12-02-2016,Retail Domestic
3528-9470-0056-0983,Gold,1923300,IDR,1612,11-02-2016,Retail Domestic
3528-9470-0059-0280,Cashback,784300,IDR,9165,23-02-2016,Retail Foreign
3528-9470-0057-0683,Cashback,915400,IDR,981,20-02-2016,Online Transaction
3528-9470-0056-0334,Gold,802800,IDR,2825,27-02-2016,Retail Foreign
3528-9470-0058-0901,Gold,1169000,SGD,3275,25-02-2016,Retail Domestic
3528-9470-0057-0923,Classic,1353000,IDR,9432,28-02-2016,Online Transaction
3528-9470-0054-0890,Classic,809300,SGD,5721,13-02-2016,Retail Domestic
3528-9470-0051-0964,Cashback,799000,IDR,2756,02-02-2016,Online Transaction
3528-9470-0050-0511,Gold,654400,IDR,1274,09-02-2016,Retail Foreign
3528-9470-0057-0830,Gold,992700,IDR,5487,22-02-2016,Retail Domestic
3528-9470-0053-0748,Gold,139600,SGD,2420,27-02-2016,Retail Foreign
3528-9470-0052-0991,Classic,596900,SGD,3616,07-02-2016,Retail Domestic
3528-9470-0052-0471,Gold,431100,SGD,9245,20-02-2016,Retail Domestic
3528-9470-0055-0910,Gold,668000,IDR,9095,23-02-2016,Retail Foreign
3528-9470-0052-0454,Gold,614600,IDR,6088,14-02-2016,Retail Foreign
